"date","message","Number of files","Number of lines","0 - Ruby","1 - YAML","2 - ERB","3 - SASS","4 - JavaScript"
"2013-04-17 09:16:50 +0000","Sunset the sunset page  The sunset page is no longer used or needed. It is just gathering dust and needs to be put to bed.","2311","118323","66642","17605","12104","9839","6461"
"2013-04-16 04:48:21 -0700","Merge pull request #438 from alphagov/slug-length-changes  Limit slugs to 150 characters  https://www.pivotaltracker.com/story/show/47813037 https://www.pivotaltracker.com/story/show/32487033","2294","116710","65559","17253","12052","9746","6428"
"2013-04-15 14:19:55 +0100","Cope with nil govspeak when dealing with [Contact:<id>] constructs","2292","116685","65614","17253","12070","9682","6394"
"2013-04-09 09:19:06 +0100","Expose more feed_urls to govdelivery for an edition  1. We need to add the publication_filter_option and announcement_filter_option params into the mix for publications and announcements. 2. We need to produce a url for each combination of org, topic and any filter option (including the empty combination).","2299","117213","65996","17253","12099","9772","6421"
"2013-04-15 09:29:57 +0000","Indent nested lists on html-pubs","2292","116576","65527","17253","12051","9679","6394"
"2013-04-10 10:10:46 +0000","Style the executive office pages  First stab at the styling for executive office pages. I have moved the dash-list style into a helper. It is currently duplicated in a couple of places around the site and it will need those places updating to use the helper.","2252","115656","64740","17253","12062","9672","6257"
"2013-04-11 15:33:02 +0100","Fix lead_image_presenter_helper for placeholder  Also rename method to be placeholder_image_exisits?","2240","114671","64492","17418","11564","9310","6215"
"2013-04-11 13:49:25 +0000","Maintain id for executive offices","2235","114682","64486","17418","11538","9311","6257"
"2013-04-08 18:23:18 +0100","Add lead images to world location news articles  Added default news article image to worldwide organisations  Fix LeadImagePresenterHelperTest  Fix world_location_news_article_presenter","2238","114667","64480","17418","11572","9310","6215"
"2013-04-09 12:20:19 +0000","Reduce tracking timeout  We are seeing lots of half words still being typed. Ideally we would watch for a blur on the input or some kind of mouse movement or touch event but this will have to do for the moment.","2214","113633","63676","17418","11455","9218","6194"
"2013-04-02 17:04:19 +0100","Present a sortable interface for selecting featured items  The user gets a choice of topic or policy and choosing will hide the dropdown for the choice they didn't make.  They can also drag the boxes around to reorder.  The form will always present one empty featured item so you can add new ones.  Because of a bug in chosen (https://github.com/harvesthq/chosen/issues/92) we have to only hide the dropdowns once they are all ready or the one hidden by default will end up being rendered incredibly narrow.","2227","114202","64017","17418","11520","9360","6215"
"2013-04-05 16:40:56 +0100","Support more broad topic combinations in notify  We now notify:  - Less strict variations of existing feeds - The ""all items"" topic feed.","2213","113823","63706","17418","11473","9369","6185"
"2013-04-05 11:29:34 +0100","removing unneeded file and fixing links  https://www.pivotaltracker.com/story/show/46252633","2208","113633","63579","17418","11441","9339","6184"
"2013-04-02 15:54:36 +0100","renaming files to index and show","2204","113475","63351","17418","11511","9339","6184"
"2013-04-03 14:58:28 +0100","Assert requests are actually made.  This required the latest version of webmock, which in turn required a newer version of excon, which in turn required a newer version of fog, which requires a slightly newer version of nokogiri...","2192","111245","63425","17418","9448","9112","6170"
"2013-03-27 15:12:56 +0000","publicationesque.rb should define search_format_types","2191","111167","63347","17418","9448","9112","6170"
"2013-03-25 17:00:48 +0000","tweaking header and list spacing","2187","111031","63234","17418","9439","9098","6170"
"2013-03-28 18:37:31 +0000","make drag and drop label clearer and not repeate on each column","2177","110521","62944","17418","9301","9016","6170"
"2013-03-27 12:11:20 +0000","Remove cruft  It doesn't matter what publish_atomically_as returns; creating the robot if it doesn't exist shouldn't happen in the model; acting_as method is no longer used; Logging due count in statsd is not useful.","2177","110483","62894","17418","9310","9016","6173"
"2013-03-26 08:04:52 -0700","Merge pull request #396 from alphagov/force-draft-ho-imports  Iterate over imports 443 and 444 to convert all docs to draft  https://www.pivotaltracker.com/story/show/46704197","2173","110129","62726","17252","9287","9019","6173"
"2013-03-25 12:40:42 -0700","Merge pull request #364 from alphagov/add-some-locales-cs-de-el-es-id-it-ja-ko-lv-tr-uk-vi-zh  Add some locales (cs, de, el, es, id, it, ja, ko, lv, tr, uk, vi, zh)  https://www.pivotaltracker.com/story/show/46361477","2156","109584","62324","17252","9150","9019","6167"
"2013-03-25 10:41:49 -0700","Merge pull request #390 from alphagov/tweak-history-copy  Update copy on history page  https://www.pivotaltracker.com/story/show/46736383 & https://www.pivotaltracker.com/story/show/46805913","2156","109558","62324","17226","9150","9019","6167"
"2013-03-25 15:27:31 +0000","Fix broken Home Office detailed guide category  https://www.pivotaltracker.com/story/show/46822955","2156","109550","62321","17226","9148","9016","6167"
"2013-03-21 09:51:35 +0000","Refactor frontend layouts, add html-version layout  The html-version is going to look slightly different from everything else we have at the moment. The easiest way of doing that is to have its own layout.  Refactored the other layouts so that they all share the same wrapper and only change out the content of the whitehall-wrapper.","2149","109197","62216","17209","9138","8795","6167"
"2013-03-22 13:29:57 -0700","Merge pull request #378 from alphagov/external-links-fixes  Add external link styles for page meta","2144","109370","62156","17374","9174","8827","6167"
"2013-03-18 15:33:22 +0000","Give worldwide offices their own frontend page  WorldwideOffices now have a slug, scoped to their organisation. The new page is where the access and opening times information is displayed. Note that we only link to this page if access information is actually available.","2140","109021","61847","17374","9149","8812","6167"
"2013-03-21 16:07:08 +0000","Up the number of default results from 20 to 40  The data coming in from analytics says 9.4% of people hitting the announcments index make it through to the second page. This should mean more of those users get the results they want faster.","2122","108555","61528","17327","9055","8806","6167"
"2013-03-18 16:28:01 +0000","optimising images","2121","108336","61321","17327","9055","8794","6167"
"2013-03-20 14:38:38 +0000","Remove unnecessary backslashes","2116","107679","61151","17322","8821","8546","6167"
"2013-03-18 11:40:23 +0000","Add enforcer to admin controllers  Provide enforce_permission! that renders a 403 when the current_user doesn't have permission to perform the requested action on the supplied subject.  Also can? that doe the same check but returns true or false and is exposed as a helper method for use in views.","2100","106300","59754","17322","8839","8546","6167"
"2013-03-19 17:12:18 +0000","Also update the policy with relevant_to_local_government  This is not really possible to see on the admin frontend  Also iterate through all versions of an edition as there could be drafts that also need updating","2078","104108","58809","17322","8821","8541","4943"
"2013-03-19 09:58:40 +0000","Add in page navigation to html publications  This will need some more styles adding soon but I have added enough to make it look not broken. There is a separate story for styling.  I also took the liberty of removing lots of the extra markup as it was not needed.","2077","103778","58775","17322","8685","8381","4943"
"2013-03-18 06:51:30 -0700","Merge pull request #353 from alphagov/validation-on-world-locaiton-news  Validation on world location news so that location and organisation are present  https://www.pivotaltracker.com/story/show/45878105","2076","103789","58775","17322","8690","8387","4943"
"2013-03-15 06:10:16 -0700","Merge pull request #350 from alphagov/mainstream-category-fix  Fix mainstream category descriptions  https://www.pivotaltracker.com/story/show/45674069","2074","103732","58700","17322","8692","8403","4943"
"2013-03-13 16:14:39 +0000","addressing pull request feedback","2067","103561","58610","17294","8684","8379","4939"
"2013-03-13 09:35:38 +0000","Remove 'attachments' from html version slug","2065","103366","58500","17294","8630","8343","4944"
"2013-03-12 13:53:57 +0000","Import Welsh locale file","2062","103187","58412","17294","8545","8337","4944"
"2013-03-11 12:03:30 +0000","404 any requests for documents in a locale they are not translated into","2057","100490","58073","14988","8493","8337","4944"
"2013-03-11 09:51:19 -0700","Merge pull request #330 from alphagov/logo-formatted-name  Unify logo name methods  https://www.pivotaltracker.com/story/show/45936735","2045","100011","57647","14980","8451","8337","4941"
"2013-03-07 15:19:16 +0000","add microcopy page headers  Microcopy has been added to how gov works, ministers, history and get involved pages. History and get involved pages are currently in branches being created separately. Once these are complete and have been merged I think these 4 pages should share code and the CSS should be moved to a helper which is shared. Rather than 4 pages with 4 lots of the same code in 4 different places.  https://www.pivotaltracker.com/story/show/45154863","2045","99930","57571","14980","8452","8331","4941"
"2013-03-07 15:31:48 +0000","Failing feature","2042","99613","57222","14980","8471","8344","4941"
"2013-03-07 12:03:39 +0000","Stop detailed guides scrolling sideways on mobile  Due to the negative margins detailed guides were able to scroll sideways when at a mobile resolution. In general we should try and avoid negative margins as they are evil.","2020","97299","56435","13604","8409","8336","4939"
"2013-03-06 08:25:01 -0800","Merge pull request #313 from alphagov/case-study-importer  Case study importer","2019","97224","56381","13604","8402","8322","4939"
"2013-03-05 10:31:27 +0000","Add a latest feed to worldwide priority pages  This is populated by the most recent related world location news articles.","2029","97773","56898","13607","8431","8322","4939"
"2013-03-06 13:17:08 +0000","Remove extra release to get rid of flickering  Couldn't see any reason why this line was in here to start with. The previous two selectors should match all the positions the sticky element should be in.","2016","97448","56605","13604","8402","8322","4939"
"2013-03-05 14:46:46 +0000","fixing display issues on detailed guides  https://www.pivotaltracker.com/story/show/45588607","2015","97102","56574","13323","8374","8316","4939"
"2013-02-28 11:12:00 +0000","As we have show routes the JSON rep can include id's","2004","96195","55996","13042","8342","8308","4931"
"2013-03-01 12:57:24 +0000","DRY up worldwide_organisations_translations_controller  We can use the methods provided by TranslatableModel to DRY up this controller.  *NOTE* I've had to explicitly load the worldwide organisation in a before_filter. We were previously populating the `@worldwide_organisation` instance variable with our call to `#worldwide_organisation` in the `#index` action.","1985","95266","54926","13180","8342","8311","4931"
"2013-03-05 09:22:25 +0000","Add default NIO news image","1975","94590","54349","13180","8252","8302","4931"
"2013-03-02 10:21:40 +0000","Revert ""Remove unnecessary JavaScript jiggery-pokery""  Too many uncertainties around IE7. We can revisit later.  This reverts commit f98f153bf82bdcfb7eb17be664ae6a2b1ee22921.","1948","92210","53796","11781","8123","8075","4931"
"2013-03-01 13:42:31 +0000","Use the header footer only template  This will mean that we don't have to get all the other styles and assets that static contains. We currently have manual code in to overwite most of it anyway.","1961","92618","53788","12006","8117","8200","4931"
"2013-02-28 14:12:17 +0000","Change slug for policy  https://www.pivotaltracker.com/story/show/45312997","1959","92447","53740","12006","8092","8102","4931"
"2013-02-27 12:28:45 +0000","Add some more department colours  This includes: - Northern Ireland - Leader House of Lords - Leader House of Commons  The websafe colours are still the original - Mark needs to update these when he gets time.  Also, the govuk_frontend_toolkit depends on alphagov/govuk_frontend_toolkit#32 being merged, hence the local reference.","1944","92143","53797","11781","8090","8040","4931"
"2013-02-26 17:45:30 +0000","Reduce number of tests around audit trail  The `should_show_document_audit_trail_for` test macro was used in 9 controller tests. The test in the macro was exercising logic in the 'editions/audit_trail_entry' partial which is shared by all of these controllers. By changing these tests to use the `GenericEditionsController` we reduce the number of functional tests by 16 (from 18 to 2).  *NOTE* I've had to create an empty 'generic_editions/_form' partial so that we can render 'editions/edit' correctly.","1946","92154","53761","11781","8102","8075","4931"
"2013-02-27 11:56:25 +0000","Make the admin navigation only contain 3 items  The admin nav bar was getting very very long. It was decided that everything other than ""Documents"", ""Document series"" and ""[My department]"" should be moved under a sub-nav item.  https://www.pivotaltracker.com/story/show/44907221 https://www.pivotaltracker.com/story/show/45162979","1943","92102","53756","11781","8102","8031","4928"
"2013-02-26 14:58:42 +0000","Only show services and people if they are present","1938","92374","53653","11781","8290","8160","5032"
"2013-02-26 02:52:49 -0800","Merge pull request #262 from alphagov/document-series-associated-to-any-edition  Allow other editions to be added to a document series  https://www.pivotaltracker.com/story/show/44367311","1936","92250","53566","11781","8253","8160","5032"
"2013-02-22 16:37:29 +0000","Start plugging in worldwide organisations","1937","92221","53590","11781","8197","8163","5032"
"2013-02-20 16:51:26 +0000","Add new fields to Unpublishing","1930","91795","53290","11691","8167","8157","5032"
"2013-02-25 10:29:59 +0000","Don't add youtube player for non-video links  Youtube links in the form: http://www.youtube.com/something were causing the script to error. This was in turn causing other things on the page to break.  https://www.pivotaltracker.com/story/show/45047341","1928","91708","53171","11691","8171","8185","5032"
"2013-02-21 16:44:47 +0000","Present services on the public facing views for an office  Using a ContactPresenter to make WorldwideOffice instances look enough like a Contact that we can continue to use the contacts/_contact partial.  This presenter delegates everything to the contact if it's there, otherwise it delegates to the model as usual.  Have added the display of services to this partial (it's robust enough to work for Contact instances or Contact instances wrapped in a ContactPresenter.  This most definitely needs some styling.","1928","91798","53211","11691","8237","8185","5016"
"2013-02-22 08:20:09 +0000","Use `dir` attribute to indicate right-to-leftness of inputs","1895","90792","52392","11691","8106","8162","4983"
"2013-02-21 14:28:29 +0000","Improve styling of icon lists on bigraphical pages  Due to extra styling which was present for org-logo lists which isn't there for location-icon-lists it looked sub-optimal. This should make everything have consistently nice styling.","1899","90907","52448","11691","8169","8158","4983"
"2013-02-20 16:49:31 +0000","Add test for admin document series index page","1889","89841","51934","11212","8122","8147","4969"
"2013-02-20 12:23:52 +0000","Don't send duplicate emails to editors  Previously we would send an email to each author of a document. If you were responsible for many changes this would mean you would be listed as an author many times. This should restrict it to only send you one email.","1893","90514","52235","11554","8127","8157","4983"
"2013-02-19 09:33:53 -0800","Merge pull request #239 from alphagov/split-whips-on-ministers-page  Split whips from ministerial roles  https://www.pivotaltracker.com/story/show/44368101 https://www.pivotaltracker.com/story/show/44699729","1889","89936","52022","11212","8124","8152","4969"
"2013-02-19 14:14:10 +0000","Deleted documents don't have a latest edition  The latest edition code does not return editions which have been deleted.  Deleted editions also won't have a reson for unpublishing so they wouldn't have an unpublishing reason either.  https://www.pivotaltracker.com/story/show/44643085","1876","89477","51722","11169","8053","8110","4965"
"2013-02-19 10:43:03 +0000","remove link underline update link to match heading  https://www.pivotaltracker.com/story/show/44414571","1874","89458","51703","11169","8053","8110","4965"
"2013-02-18 15:12:04 +0000","Load formats from YAML","1878","89887","51797","11511","8053","8103","4965"
"2013-02-18 14:32:40 +0000","removing max-width from p in header","1860","88098","50812","10836","7951","8091","4950"
"2013-02-18 11:45:21 +0000","Fix test","1863","88326","51089","10836","7926","8067","4950"
"2013-02-11 14:27:28 +0000","Add eager loading of result associations in DocumentFilter::Rummager","1865","88434","51197","10836","7926","8067","4950"
"2013-02-01 16:43:13 +0000","Fix unit tests for mysql-based document filter.","1858","88018","50781","10836","7926","8067","4950"
"2013-02-14 14:11:02 +0000","Rearrange factory definitions for consistency","1867","88116","50829","10836","7980","8063","4950"
"2013-02-13 11:02:09 +0000","Failing feature","1860","87959","50706","10836","7946","8063","4950"
"2013-02-15 03:46:13 -0800","Merge pull request #223 from alphagov/unusable-selector-on-translation-form  Move locale selection from form into translation index.  https://www.pivotaltracker.com/story/show/44462687","1850","87425","50450","10570","7934","8063","4950"
"2013-02-14 05:40:31 -0800","Merge pull request #212 from alphagov/new_edition_organisations_interface  New edition organisations interface  see: https://www.pivotaltracker.com/story/show/43861767","1816","78961","50348","2221","7921","8063","4950"
"2013-02-14 07:30:46 +0000","Add missing latin1 tables to cleanup script.  These tables are all marked as latin1 in the latest production database dump.","1816","79087","50361","2217","7921","8062","5068"
"2013-02-13 12:02:58 +0000","Remove instance variables from partial","1779","76467","49812","291","7836","8030","5068"
"2013-02-12 14:27:02 +0000","Rework managing WorldwideOfficeAppointments  Instead of creating the people, we now work with appointments directly. This workflow feels more natural","1800","76966","50231","267","7940","8030","5068"
"2013-02-13 11:08:04 +0000","Always use the fake rummageable implementation in test","1773","76806","49812","630","7836","8030","5068"
"2013-02-12 16:08:23 +0000","Remove hacky require  This was used by me to debug an issue where running the first test case caused the second to fail.  It shouldn't have been left in.","1768","76614","49656","604","7829","8027","5068"
"2013-02-12 12:48:26 +0000","Ensure that all edition types have at least en translations.  This should give a bit more assurance that we're not going to see translation messages in pages rendered on the server.","1758","76222","49333","598","7774","8022","5065"
"2013-02-11 12:03:42 +0000","Styling contacts on worldwide office pages","1745","75730","49081","592","7763","7799","5065"
"2013-02-08 13:39:52 +0000","Default date is current time for non-imported news  Since the recent change to allow nil dates for imported news articles, we now require a date to create a new news article, which is semantically slightly different to old behaviour. This change ensures that the date selector defaults to the current date when creating a new news item.","1748","75568","49123","589","7762","7599","5065"
"2013-02-08 11:24:16 +0000","Show full worldwide office details on location","1735","74553","48637","73","7752","7599","5065"
"2013-02-05 18:10:27 +0000","Admin interface for associating worldwide offices with organisations","1732","74286","48422","73","7711","7597","5065"
"2013-02-07 12:15:17 +0000","Rename Edition::AuditTrail#last_audit_trail_version_event  I found this name confusing when reading the code. The method returns the latest VersionAuditEntry where the `state` stored against the wrapped PaperTrail Version object matches the state we're interested in.","1727","73869","48094","73","7668","7571","5050"
"2013-02-05 08:47:30 -0800","Merge pull request #185 from alphagov/add-dates-to-filters  Add date to rendered filter sentence","1725","74135","48039","73","7655","7905","5050"
"2013-01-22 14:48:33 +0000","Controller test for contacts","1714","73850","47833","73","7597","7905","5032"
"2013-01-11 14:31:21 +0000","Typo caught by regression test","1694","73447","47531","73","7490","7914","5029"
"2013-02-04 13:57:16 +0000","Allow ODT and ODS files in uploader  These extensions have also been added to the consultation response form uploader, as they're Office-like files that could be used for such things.  https://www.pivotaltracker.com/story/show/42655913","1670","73161","47292","73","7791","7566","5029"
"2013-01-31 22:51:15 -0800","Merge pull request #172 from alphagov/fix-bulk-upload-on-create  Fix bulk upload on create","1659","72767","46934","73","7706","7615","5029"
"2013-01-31 09:03:22 +0000","Fix massive top spacing in IE7.  IE7 had a massive space at the top of the page due to the way we have a top border and a -ive margin on a child element. This removes the top border.","1658","72637","46831","73","7689","7605","5029"
"2013-01-30 10:18:47 +0000","Default news image for Scotland Office  [Fixes #43469135]","1647","71459","45773","73","7634","7608","4983"
"2013-01-28 12:17:59 +0000","Extracting params for bulk upload zip file doesn't render on error  Instead of setting a single error on the edition and re-rendering the form when there is an error with the bulk upload zip file, we instead set a param that forces the edition to fail validation.  This means we don't need the @edition instance to pre-exist before we can safely call EdtionsController::Attachments#extract_attachments_from_zip_file.  As per previous commit it will cope with a nil @edition on success and it won't try to use it on failure, leaving it up to params to do the job.","1644","71860","45620","73","7634","7608","5537"
"2013-01-24 22:07:53 +0000","Default news image for DECC","1640","71765","45532","73","7626","7608","5538"
"2013-01-23 14:02:58 +0000","Data migration to set the change note for imported stats  Imported statistical data sets weren't first published at the date of import.  Even if we let them change the date it's not going to say the right thing in the change history popup as it'll say ""First published"" which may still not be true.  Instead we set the change note on any imported stat to say ""Data updated"" to avoid this.","1639","71576","45417","73","7599","7561","5538"
"2013-01-22 13:13:07 +0000","Make document_dump cron time explicit  Midnight is assumed by `every :day`, but I think it's better to be clear.","1637","71408","45268","73","7595","7546","5538"
"2013-01-18 15:54:16 +0000","All editions now require a summary","1632","71262","45125","73","7593","7545","5538"
"2013-01-17 17:10:22 +0000","show news type documents show","1623","70728","44653","73","7565","7527","5522"
"2013-01-17 10:25:40 +0000","Uploading a zip file of bulk attachments forces a review of changes  Added a new method to Attachable (force_review_of_bulk_uploads), calling this gives the model a new attribute (attachments_were_bulk_uploaded).  Setting this attribute to something causes a validation error suggesting that the user review the bulk upload changes.  In BulkUpload::ZipFileToAttachments#manipulate_params! we set a value for this attribute in the params.  We call force_review_of_bulk_uploads on DetailedGuides and Publicationesque edition types.","1619","71072","44999","69","7576","7502","5538"
"2013-01-16 15:43:09 +0000","fix tests: document_series is a has_many now, should have been merged","1597","70167","44306","69","7385","7497","5522"
"2013-01-10 15:39:52 +0000","Upgrade to gds-sso to make next upgrade closer","1590","70117","44255","69","7386","7497","5522"
"2013-01-14 15:47:43 +0000","Speed taging: save, convert to draft and move on to next","1584","69718","43869","69","7386","7491","5515"
"2013-01-14 12:02:05 +0000","Don't limit access to imported statistics  Imported stats by definition have been previously published, so they will not contain sensitive data. Having them 'access limited' means that it's difficult to edit them because only the people from the producing organisations can edit.","1584","69710","43864","69","7383","7491","5515"
"2013-01-11 11:08:05 +0000","Update wording for feeds","1579","69545","43707","69","7385","7481","5515"
"2013-01-07 16:34:01 +0000","use correct name in jenkins scripts  ...although I quite like GO.UK as a website name :)","1572","69203","43470","69","7352","7415","5509"
"2013-01-09 11:09:23 +0000","Describe behaviour of new roll call introduction field on fatality notices","1571","69170","43451","69","7348","7409","5509"
"2013-01-07 12:14:40 +0000","Editions are not unpublishable if there is an existing draft.","1570","69046","43332","69","7349","7403","5509"
"2012-12-14 13:11:36 +0000","Fix PoliciesControllerTest::NationalApplicabilityTest to use the super behaviour for attributes_for_edition.","1571","68854","43159","69","7361","7337","5544"
"2013-01-04 12:07:36 +0000","Can speed tag by world location","1565","68502","42891","69","7313","7337","5508"
"2013-01-02 17:32:36 +0000","Removing notes_to_editors and moving content to body  Move data from notes_to_editors to body Remove references of notes_to_editors and drop column","1554","68382","42849","69","7249","7327","5508"
"2012-12-24 14:34:58 +0000","Fix references to list_of_links_to_countries_once_world_goes_live","1552","68365","42849","69","7275","7327","5508"
"2013-01-02 02:40:47 -0800","Merge pull request #119 from samsmith/patch-1  Expand some acronyms to make the exemption spreadsheet more clear.","1542","67838","42349","69","7247","7328","5508"
"2012-12-20 15:28:01 +0000","Imported rows set given default org if blank  The org that is specified when uploading the CSV is now used as the default org if the field is blank.","1545","67978","42486","69","7255","7326","5505"
"2012-12-21 14:32:11 +0000","aligning first h1 on orgs homepage","1542","67833","42347","69","7249","7326","5505"
"2012-12-20 16:16:28 +0000","add in an alias for the social media display method","1523","67503","42048","69","7138","7406","5505"
"2012-12-14 17:05:40 +0000","Add updated_at to DocumentFilterJsonPresenter  Needed for the inside government performance dashboard","1504","66817","41872","69","6940","7094","5505"
"2012-12-18 16:59:19 +0000","Use FeedHelper#documents_as_feed_entries in home/feed.atom.builder.","1502","66865","41715","69","6927","7312","5505"
"2012-12-18 09:13:48 +0000","Bump slimmer to 3.10.0","1501","66522","41372","69","6927","7312","5505"
"2012-12-17 10:42:58 +0000","Use GOVUK_ASSET_HOST variable for static config in dev  This is so it picks up the correct value within the VM. Kept the old default value so people outside the vm will see no change.","1499","66362","41301","69","6889","7307","5459"
"2012-12-13 09:45:20 +0000","Add Fatality Notices to search","1497","66305","41262","69","6881","7297","5459"
"2012-12-12 04:24:47 -0800","Merge pull request #96 from alphagov/old_urls_list  Exposing and managing old urls for documents","1493","66070","41076","69","6876","7253","5459"
"2012-12-11 14:56:10 +0000","Show all the document sources for a document.  The UI is now well wrong, but we'll get to it in a mo.","1519","67111","41015","69","7010","7502","6189"
"2012-12-11 09:40:15 +0000","Don't link to non-minister role pages  These pages don't exists, so we ensure that we never link to them.","1482","65818","40822","69","6892","7250","5459"
"2012-12-10 12:01:37 +0000","Remove unused partials","1495","65931","40643","69","6915","7377","5601"
"2012-12-07 15:05:56 +0000","Add path helpers to fix public_document_url helper","1499","66603","40520","69","6965","7493","6230"
"2012-12-06 16:40:34 +0000","Switch to using partial for people on ministers page  Also changed class name for the people li as it was clashing with the already existing 'person' class in use on /people/index and /people/show pages","1494","66150","40376","69","6925","7313","6141"
"2012-12-05 13:22:54 +0000","Fail and rollback in import if any rows already imported  It's safer, and puts the person running the imports to in control.","1493","66189","40376","69","6942","7335","6141"
"2012-12-04 12:05:35 +0000","Add country support to uploaded publications","1492","65994","40258","69","6903","7327","6111"
"2012-11-27 17:51:44 +0000","Show filter labels","1489","65925","40189","69","6903","7327","6111"
"2012-11-30 15:24:32 +0000","Refactor tests to not stub progress_logger  Progress logger is part of the internal implementation of the importer and needs to be tested. This change will make the tests slower because we need to read/write to the database but I think it's important to get the test coverage.","1496","66171","40443","69","6895","7327","6111"
"2012-11-30 14:54:26 +0000","A person's organisations are those from of their current roles  Previously a person's organisations were only taken from their ministerial roles.  This had some consequences, such as that the analytics codes were not being correctly inserted when viewing board member person pages (such as /government/person/bob-kerslake).","1458","65145","39691","69","6685","7263","6111"
"2012-11-30 10:45:02 +0000","Add new screenshots and fix some ones that could be improved.  I've added a new rake task which will compose a screenshot given a pre-generated grab of the screen, which is useful where the organisation site uses a lot of flash.","1438","64429","39071","69","6589","7263","6111"
"2012-11-29 10:11:12 +0000","adding new para to how gov works","1436","64249","38944","69","6536","7263","6111"
"2012-11-27 21:59:49 +0000","Remove unnecessary `!important` - thanks @edds!","1431","64025","38763","69","6507","7249","6111"
"2012-11-27 03:34:54 -0800","Merge pull request #84 from alphagov/differentiate-types-of-orgs-in-the-long-list  Differentiate types of orgs in the long list","1427","63626","38417","69","6473","7230","6111"
"2012-11-23 16:53:34 +0000","Use a 'url' rather than a 'slug'  Users don't understand what a slug actually is.  I've also swapped the order of fields in the admin interface, as I was expecting them in the other order when I was testing it.","1426","63523","38347","69","6445","7225","6111"
"2012-11-23 10:21:28 +0000","speeches#index is no longer used so removing it","1417","63128","37931","69","6424","7235","6143"
"2012-11-21 15:21:22 +0000","Fix how blockquotes look on small screens","1409","62698","37568","69","6366","7226","6143"
"2012-11-21 14:57:52 +0000","Fix typo in test","1391","61776","36782","69","6239","7217","6143"
"2012-11-20 12:57:32 +0000","Remove unnecessary external link styles  These are already provided by the mainstream styles","1388","61469","36691","69","6232","7153","5998"
"2012-11-16 13:34:21 +0000","Allow access to statistical data sets to be limited.  This is the same behaviour as is applied to statistics publications.  The default behaviour for statistics publications seems to be to restrict access i.e. the checkbox is checked by default, but it's not clear to me that that was the intention. However, after discussion with Pete, I've made the behaviour for statistical data sets the same.  The latter made things a bit awkward in the controller test, because by default all the tests were creating editions that were inaccessible. I got round this by defining `StatisticalDataSet#access_limited_by_default?` and stubbing this in the setup to return `false`. And stubbing it to return `true` for the relevant tests.","1386","61376","36601","69","6226","7156","5998"
"2012-11-15 10:31:22 +0000","adding missing question mark","1390","61421","36583","69","6289","7155","5998"
"2012-11-14 22:56:28 +0000","Avoid exception when org-related admin links appear in govspeak text.  * The change in 2a236d623e391f8e927dd0c767a2e65cb2bdd80e was too naïve.   There are other admin organisation-related paths which it cannot   handle. In particular, people have understandably linked to admin   organisation corporate information pages and admin organisation   document series pages (both their ""show"" and ""edit"" versions).  * This commit does not actually fix the re-writing to work how it   probably ought to, but it does avoid raising an   `ActiveRecord::RecordNotFound` exception, which in turn causes the   page to respond with a 404.  * I've taken the liberty of moving the organisation admin link   re-writing test into the test where it's siblings live.  * I've tried to follow similar conventions in   `GovspeakHelperTest#find_organisation_from_uri` as are used in   `GovspeakHelper#find_edition_and_supporting_page_from_uri` to make   things more consistent.","1390","61424","36588","69","6287","7155","5998"
"2012-11-14 18:16:32 +0000","Rewrite admin organisation links.  Urgh.","1384","60817","36426","69","5885","7112","5998"
"2012-11-14 14:06:37 +0000","Remove tasteful bullet points from govspeak, replace with horrible default ones","1384","60708","36339","69","5876","7099","5998"
"2012-11-13 16:13:53 +0000","Add mime types for attachable file types","1384","60744","36331","69","5879","7140","5998"
"2012-11-13 12:40:10 +0000","new Inside Government secondary colour","1382","60601","36248","69","5900","7060","6000"
"2012-11-12 11:40:28 +0000","Set expiry headers for scheduled items on organisation page","1377","60267","36092","69","5895","7003","5884"
"2012-11-12 15:36:45 +0000","Naively add all missing foreign key indexes.  Until (or indeed if) we ever do proper db performance testing and analysis to work out what indexes we require, adding indexes to all foreign keys is a sensible stop-gap.","1373","59946","35888","69","5895","6886","5884"
"2012-11-12 13:38:06 +0000","add comments to explain hacky media queries  on Edd's request","1368","59720","35779","69","5898","6765","5885"
"2012-11-09 15:23:35 +0000","Remove accidentally committed error CSV file.","1370","59868","35932","69","5912","6746","5885"
"2012-11-08 15:54:27 +0000","design modifications to contextual nav & bullet points  - new sub-navigation helper scss - unify bullet points - change bullets to dashes","1356","59477","35499","69","5977","6731","5877"
"2012-11-07 16:56:47 +0000","Fix attachment uploading in dft import.  The json key for urls was wrong.  Have fixed behaviour and added an integration test.","1349","59125","35447","69","5957","6573","5755"
"2012-11-07 12:15:44 +0000","Data migration to remove !!1 from body copy  Only runs for NewsArticle and CaseStudy.","1346","59096","35344","69","5956","6648","5755"
"2012-11-06 17:18:25 +0000","More new content changes","1337","58678","35135","69","5851","6544","5755"
